id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,date
4823170966355971,M9IMwqFtF,2978524965,福神syg,【10月10日安徽省报告新冠肺炎疫情情况】2022年10月9日0-24时，安徽省报告无新增确诊病例，新增无症状感染者41例（合肥市瑶海区1例，市外返乡人员；宿州市埇桥区3例，重点人员筛查发现；阜阳市太和县28例，其中25例为在隔密接人员，2例居家健康监测发现，1例社区筛查发现；蚌埠市怀远县1例、蚌山区3例、禹会区3例，铜陵市铜官区2例，均为省外来皖人员）。10月9日0-24时，新增解除医学观察的无症状感染者2例（亳州市利辛县1例，宿州市埇桥区1例）。截至10月9日24时，安徽省在院治疗的本土确诊病例4例，尚在医学观察的本土无症状感染者114例。,,,,,0,0,3,2022-10-10 23:50:00,,['https://wx3.sinaimg.cn/large/b188af25gy1h707y9p889j20jp0jpgo1.jpg'],,,2022-10-10
4823170945910360,M9IMuoNyo,6577525867,别看了我担很红,#山西运城报告299例新冠阳性#救命，啥时候才能没那么严重啊今年我体感和19年年底有得一拼疫情真的影响我赚钱旅游追星享受生活我恨没有好好珍惜没有疫情生活的我,,,,山西运城报告299例新冠阳性,2,3,6,2022-10-10 23:50:00,,,,,2022-10-10
4823170890862652,M9IMp3CpK,5483063289,_晨语_,吉林省健康提示当前，全球新冠肺炎疫情仍处于高位运行，新型变异株不断出现。国庆节假期已过，人员流动性增加，叠加秋冬季呼吸道传染病进入高发期，疫情传播风险加大，防控形势严峻复杂。目前，国内疫情整体呈现局部聚集，多点散发的态势，全省“外防输入、内防反弹”压力持续增加。为有效控制和降低疫情传播风险，吉林省疾控中心提示您：✦++一合理规划行程随时关注国内和省内新冠肺炎疫情变化情况，应避免前往中、高风险区所在县（市、区），非必要不前往中、高风险区所在地市，如前往旅途中需全程做好个人防护。✦++二积极配合核酸检测等防控措施由中、高风险地区来（返）吉人员，以及健康码出现红、黄码情况，或出行相关地区近期内有疫情发生，要立即向社区（村）、单位或入住酒店报备，并配合做好核酸检测、集中隔离医学观察和居家健康监测等各项防控措施。没有外出旅行史的居民、重点场所人员及重点行业人群要按照属地要求参加核酸检测。✦++三提升个人健康防护技能自觉遵守疫情防控规定，规范佩戴一次性外科医用口罩或以上级别的口罩，除了在商场、超市等公共场所和乘坐公共交通工具时需要戴口罩外，当处于人员密集的露天广场、剧场和公园等室外场所时，也需要佩戴口罩，并及时更换。坚持勤洗手、不扎堆、不聚集，保持社交安全距离，注意咳嗽礼仪，减少触摸公共设施。✦++四出现症状及时就医如出现发热、干咳、乏力、嗅（味）觉减退、腹泻、咽痛等症状，请及时到医疗机构就诊，不要带病上班上学。✦++五积极进行疫苗接种呼吁3周岁以上适龄无接种禁忌人群及时接种疫苗，做到“应接尽接”，保护个人健康。,,长春,,,1,0,0,2022-10-10 23:50:00,吉林省超话,,,,2022-10-10
4823170836074436,M9IMjpueM,1988438334,重庆发布,#重庆疫情通报#【大渡口调整临时管控区域】10月10日，重庆市大渡口区新冠肺炎疫情防控工作领导小组指挥部发布关于调整大渡口区临时管控区域的通告。具体如下↓↓↓,,,,重庆疫情通报,4,5,23,2022-10-10 23:50:00,微博 weibo.com,['https://wx1.sinaimg.cn/large/002azhE2ly1h70mane48yj60o00mdq4902.jpg'],,,2022-10-10
4824617514962473,MakpFkOXT,6287399283,寻美南河2,#寻美汉川##寻美湖北##寻美孝感#近期，汉川市委统战部组织新媒体专业人士以“我们在一起”为主题，对汉川台属、台企、侨企、归侨和侨眷的生产生活进行采访拍摄。活动旨在全面真实立体展示他们在汉川应对新冠肺炎疫情、致力推动经济社会发展等方面的乐观心态、协作情谊、家国情怀、奋斗风貌。同时增强他们对家乡的亲情、对故土的眷恋、对文化的认同，激发广大统战对象干事创业热情，助推汉川高质量发展。目前系列宣传短视频已制作完成，今天推送的是在汉第四代台胞钟流家庭抗疫故事。欢迎大家点击观看、点赞，转发。L寻美汉川的微博视频,,,,"寻美汉川,寻美湖北,寻美孝感",0,0,0,2022-10-14 23:38:00,微博视频号,,"http://f.video.weibocdn.com/o0/cyQ1oMyulx07ZXeSapRK01041200NEyt0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677536460&ssig=qGR0D9vSwD&KID=unistore,video",,2022-10-14
4824257601208624,Mab3a54pW,2150758415,孤烟暮蝉,一个在泰国的华人，得了三次新冠L孤烟暮蝉的微博视频,,,,,182,389,4880,2022-10-13 23:48:00,微博视频号,,"http://f.video.weibocdn.com/u0/3SeLPwPsgx07ZXEYBIGk01041201b0q10E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677536500&ssig=vHQ40QgLJX&KID=unistore,video",,2022-10-13
4823170836072575,M9IMjptKL,1826799355,邢台星君,【#河北省自学考试理论课考试安排发布#】河北省教育考试院发布2022年下半年河北省自学考试理论课考试安排及新冠肺炎疫情防控工作的公告。详戳↓↓#2022年下半年河北自考安排#,,,,"河北省自学考试理论课考试安排发布,2022年下半年河北自考安排",0,0,1,2022-10-10 23:50:00,微博 weibo.com,['https://wx3.sinaimg.cn/large/6ce2befbly1h70m7ufi54j20hf38vaep.jpg'],,,2022-10-10
4823170807496904,M9IMgvshO,3244770634,聆听春雨漫肆,#山西运城报告299例新冠阳性#平安,,,,山西运城报告299例新冠阳性,0,1,5,2022-10-10 23:49:00,OPPO A53 5G,,,,2022-10-10
4823170664107053,M9IM2heqN,2787818070,做A股时间的朋友,#山西运城报告299例新冠阳性#这比广东的都还要多了吧,,,,山西运城报告299例新冠阳性,0,0,3,2022-10-10 23:49:00,A股的iPhone客户端,,,,2022-10-10
4823170634484833,M9ILZiOI1,2193114332,斯科特林镇的一只爱捕老鼠的猫,中国科学家在新冠病毒中发现RNA加帽新机制O中国科学家在新冠病毒中发现RNA加帽新机制,,,,,0,0,0,2022-10-10 23:49:00,分享按钮,,,,2022-10-10
4823170626622790,M9ILYrMTc,7548913245,定有趣,#山西运城报告299例新冠阳性#唉，可怜的山西。,,,,山西运城报告299例新冠阳性,0,3,9,2022-10-10 23:49:00,iQOO Neo5S 双芯旗舰,,,,2022-10-10
4823170501051518,M9ILM4pxY,7409460599,小狗故事会,不是吧小姐姐你新冠都能拿来开玩笑他们有🐏的风险是什么很好玩的事吗,,,,,0,0,1,2022-10-10 23:48:00,荣耀 9X PRO,,,,2022-10-10
4823170320961460,M9ILu427q,7292067871,鄂温克融媒体中心,鄂温克族自治旗人民政府新闻办召开新冠肺炎疫情防控工作第三场新闻发布会#疫情防控#L鄂温克融媒体中心的微博视频,,,,疫情防控,0,0,0,2022-10-10 23:47:00,微博视频号,,"http://f.video.weibocdn.com/o0/GOFd4KhNlx07ZSSh10oM01041201aqND0E010.mp4?label=mp4_720p&template=960x540.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677536972&ssig=%2FX4cr%2B0OrT&KID=unistore,video",,2022-10-10
4825341552494433,MaDftasUN,7785549167,野欢,新冠疫情，被你们玩明白了！【搞笑】#搞笑##搞笑视频##垂直领域点亮计划##超能新星汇#L用户7785549167的微博视频,,,,"搞笑,搞笑视频,垂直领域点亮计划,超能新星汇",0,0,0,2022-10-16 23:35:00,微博视频号,,"http://f.video.weibocdn.com/o0/xdyOfQz2lx0802qM0gXS010412002w1q0E010.mp4?label=mp4_hd&template=540x702.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677537036&ssig=Asxn75PJyy&KID=unistore,video",,2022-10-16
4824617376811744,MakprsA2Q,7773744920,寻美南河,#寻美汉川##寻美湖北##寻美孝感#近期，汉川市委统战部组织新媒体专业人士以“我们在一起”为主题，对汉川台属、台企、侨企、归侨和侨眷的生产生活进行采访拍摄。活动旨在全面真实立体展示他们在汉川应对新冠肺炎疫情、致力推动经济社会发展等方面的乐观心态、协作情谊、家国情怀、奋斗风貌。同时增强他们对家乡的亲情、对故土的眷恋、对文化的认同，激发广大统战对象干事创业热情，助推汉川高质量发展。目前系列宣传短视频已制作完成，今天推送的是在汉第四代台胞钟流家庭抗疫故事。欢迎大家点击观看、点赞，转发。L寻美汉川的微博视频,,,,"寻美汉川,寻美湖北,寻美孝感",3,0,1,2022-10-14 23:38:00,微博视频号,,"http://f.video.weibocdn.com/o0/cyQ1oMyulx07ZXeSapRK01041200NEyt0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677537109&ssig=3lvKcwzanL&KID=unistore,video",,2022-10-14
4824617262255927,Makpg9sRV,7329363141,寻美南河3,#寻美汉川##寻美湖北##寻美孝感#近期，汉川市委统战部组织新媒体专业人士以“我们在一起”为主题，对汉川台属、台企、侨企、归侨和侨眷的生产生活进行采访拍摄。活动旨在全面真实立体展示他们在汉川应对新冠肺炎疫情、致力推动经济社会发展等方面的乐观心态、协作情谊、家国情怀、奋斗风貌。同时增强他们对家乡的亲情、对故土的眷恋、对文化的认同，激发广大统战对象干事创业热情，助推汉川高质量发展。目前系列宣传短视频已制作完成，今天推送的是在汉第四代台胞钟流家庭抗疫故事。欢迎大家点击观看、点赞，转发。L寻美汉川的微博视频,,,,"寻美汉川,寻美湖北,寻美孝感",0,0,0,2022-10-14 23:37:00,微博视频号,,"http://f.video.weibocdn.com/o0/cyQ1oMyulx07ZXeSapRK01041200NEyt0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677537109&ssig=3lvKcwzanL&KID=unistore,video",,2022-10-14
4824257430031511,Mab2T08cf,6427263349,隔b老周,【梁万年：奥密克戎变异株导致超额死亡在10万分之100以上】10月13日，国家卫健康委疫情应对处置工作领导小组专家组组长梁万年在发布会上表示，衡量由于疫情冲击所带来的额外死亡，可称之为“超额死亡”。超额死亡率，也就是说这种疾病出现以后影响的不仅仅是感染了这种疾病的这些患者的重症和死亡，它可能导致医疗资源挤兑。可能导致一些不必要的在正常状况下的一些死亡的出现。目前情况来看，新冠肺炎疫情无论是原始株、还是以往的变异株，特别是奥密克戎变异株导致的超额死亡还是比较高的，经研究在10万分之100以上。L看看新闻KNEWS的微博视频,,,,,0,0,0,2022-10-13 23:47:00,微博视频号,,"http://f.video.weibocdn.com/o0/9tfDsK0ilx07ZXiE2zmo01041200j1Yf0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677537146&ssig=SrSOl9fyfC&KID=unistore,video",,2022-10-13
4824257206421755,Mab2wqWAH,5558990115,湛泸剑,【#10月13日江苏无锡市新增2例本土确诊和2例无症状#】10月13日0-23时，无锡市新增本土确诊病例（轻型）2例，新增本土无症状感染者2例，均从集中隔离点发现，为第164号通告无症状感染者①的密接，目前已全部转运至市定点医院隔离治疗。涉及病例居所、工作场所、经停的重点区域已迅速落实管控措施。当前，省外和周边城市疫情形势严峻复杂，省内多地报告外省输入病例，防疫压力持续增大，容不得一丝侥幸、松劲和麻痹。全市上下要绷紧疫情防控这根弦，压紧压实“四方”责任，各级党委政府要严格落实属地责任，强化日常指导统筹；行业主管部门要严格履行监管责任，加大监督检查力度；企事业单位要严格落实主体责任，确保措施落实落细。对违反疫情防控规定的，将依法依规严肃追究法律责任。近期有高中低风险区旅居史人员、省外来（返）锡人员，特别是有宁夏回族自治区银川市，辽宁省鞍山市，陕西省西安市，内蒙古自治区呼和浩特市、包头市，山西省运城市等涉疫地区旅居史的来（返）锡人员，通过“入锡申报系统”进行自主申报或向目的地社区（村）、酒店、单位主动报备。我市在火车站、汽车客运站、机场、公路卡口、省界服务区等设置核酸采样点。请所有来（返）锡人员抵达后，务必积极配合进行“落地检”。特别是自驾、货运等来（返）锡人员要第一时间主动进行核酸检测。各街道（镇）、社区（村）、机关企事业单位、“两站一场”、酒店宾馆等要加强对涉疫地区来（返）锡人员的主动摸排、信息登记和报告，督促相关人员落实主动报备和健康管理。各类园区、工地、农贸（集贸）市场等用人单位，以及人力资源、劳务派遣、外包服务机构，要严格排查用工人员涉疫地区旅居情况。为了您和家人的健康安全和疫情防控大局，请广大市民群众全力支持配合疫情防控各项措施，落实好防疫要求，履行好个人防疫责任，人人响应、人人参与、人人自律，齐心协力共同筑牢疫情防控屏障。感谢您的理解和支持！让我们携手护佑锡城平安，守护美丽家园！无锡市新冠肺炎疫情联防联控指挥部2022年10月13日,,,,10月13日江苏无锡市新增2例本土确诊和2例无症状,0,1,2,2022-10-13 23:46:00,,['https://wx2.sinaimg.cn/large/0064cXgTgy1h743eabxltj315o15ojve.jpg'],,,2022-10-13
4823170295532780,M9ILrndko,5944170740,里克胡拉多,我讨厌死了这个新冠从我高三到大三现在还要等着做核酸,,,,,0,0,1,2022-10-10 23:47:00,Redmi K30 全速热爱,,,,2022-10-10
4823170261454299,M9ILo66kr,1665973995,拜仁慕尼黑中文网站,【官方】#穆西亚拉#新冠检测结果呈阳性，目前状况良好，已经居家隔离。#拜仁场外动态#,,,,"穆西亚拉,拜仁场外动态",1,0,3,2022-10-10 23:47:00,拜仁慕尼黑超话,['https://wx2.sinaimg.cn/large/634cbeebgy1h70mk41c7mj20xc0m8acf.jpg'],,,2022-10-10
4823170240742064,M9ILm372M,2041483325,延长法院,#山西运城报告299例新冠阳性#吸取教训，预防为主！,,,,山西运城报告299例新冠阳性,1,10,14,2022-10-10 23:47:00,新版微博 weibo.com,['https://wx3.sinaimg.cn/large/79ae903dly1h70mj7uqu7j21be0zkags.jpg'],,,2022-10-10
4823170219508161,M9ILjDTvr,6323904946,取名字太难了啊123456,#山西运城报告299例新冠阳性#阿西，我还是分不清有没有限流……至少现在热度还在吧，还在第二,,,,山西运城报告299例新冠阳性,0,5,23,2022-10-10 23:47:00,抢银行买的iPhone 8 Plus（金色）,,,,2022-10-10
4823170140078639,M9ILc0ksn,6061711886,莫柒唔箬,#山西运城报告299例新冠阳性#救命，啥时候才能没那么严重啊今年我体感和19年年底有得一拼疫情真的影响我赚钱旅游追星享受生活我恨没有好好珍惜没有疫情生活的我,,,,山西运城报告299例新冠阳性,0,4,23,2022-10-10 23:47:00,Fox & Bees,['https://wx2.sinaimg.cn/large/006Cekaygy1h70mjuewjvg308c08c7q8.jpg'],,,2022-10-10
4823170139558240,M9ILbE6xa,6582188142,合肥兔曹君,根据美国约翰斯·霍普金斯大学数据，当地时间10月7日，美国新增确诊病例超过5万例，累计确诊病例超过9665万例；新增死亡病例超过400例，累计死亡病例超过106万例。美国新冠肺炎疫情形势仍然严峻。,,,,,1,18,23,2022-10-10 23:47:00,一加 Ace,['https://wx3.sinaimg.cn/large/007bsbOSly1h70mjur852j30i70ig77q.jpg'],,,2022-10-10
4823170114129881,M9IL9hkmZ,3077189012,浪沫湾,农产品批发市场新冠疫情防控指引O网页链接,,,,,0,0,0,2022-10-10 23:47:00,人民日报客户端,['https://wx2.sinaimg.cn/large/b76a2d94gy1h70mjqdo0fj20hs5wdh1r.jpg'],,,2022-10-10
4823170106787681,M9IL8stMJ,5483063289,_晨语_,吉林省吉林省卫生健康委关于新型冠状病毒肺炎疫情情况通报（2022年10月10日公布）10月9日0-24时，全省新增本地无症状感染者5例，其中，长春市4例，梅河口市1例。提醒广大公众，要继续绷紧疫情防控这根弦，切实增强防护意识、遵守防控要求、配合防疫管理，做自己健康的第一责任人。要密切关注各地发布的疫情动态信息，如与阳性感染者活动轨迹有交集，或近期有疫情发生地区旅居史，请立即主动向当地社区(村屯)或疾控机构报告，按要求配合做好相关疫情管控措施。如出现发热、咳嗽等急性呼吸道症状，请在做好个人防护的情况下，及时到当地定点医疗机构发热门诊就诊。接种新冠疫苗是预防新冠肺炎的有效措施，请广大群众主动尽早接种，要坚持外出戴口罩、勤洗手、常通风、保持社交距离、不聚餐、不聚集，减少疾病感染风险。,,长春,,,0,0,0,2022-10-10 23:47:00,吉林省超话,,,,2022-10-10
4824257126730311,Mab2oseRp,6342964760,市场矩阵官方微博,"沙特阿美表示，石油市场真正的风险是闲置产能过低据市场矩阵(MarketMatrix.net)报道，沙特阿美首席执行官纳赛尔(AminNasser)表示，当中国和航空燃油(AviationFuel)需求完全复苏时，全球石油产能将会枯竭，世界应该担心需求反弹的影响。尽管人们越来越担心全球经济衰退，但他预计中国的世界石油需求可能会大幅反弹，而航空燃油需求可能仅比新冠疫情前的水平低约170万桶/天。他在一次活动中说：“如果中国稍微开放一点，我们会发现我们的生产能力完全被耗尽了。当我们消耗这些闲置产能时，世界应该感到担忧，因为世界上任何地方都没有替代供应的保障，以应对任何需求复苏或任何不可预见的供应中断。”他表示，沙特阿美(Aramco)目前正致力于到2027年将其产能提高到1,300万桶/天。根据标准普尔全球大宗商品洞察(S&PGlobalCommodityInsights)的产量调查，沙特8月产量为1,092万桶/天，略低于OPEC+协议下的生产配额。沙特声称，如果需要的话，它能够生产1,250万桶/天，不过这种产能从未进过测试，标准普尔全球大宗商品洞察估计可持续产能接近1,150万桶/天。在价格方面，纳赛尔重申了他的担忧，即全球石油市场正关注对全球经济衰退的担忧，而不是供应基本面。他说：“价格并没有反应基本面--闲置产能低，供应紧张，通胀上升也影响了上游项目成本。”对于需求前景，他说：“如果你认为需求会崩溃，你为什么要投资？对我们来说，我们仍然相信需求增长将持续到2030年。而太阳能和风能等替代能源还没有准备好取代石油。”---------------市场矩阵：期货及衍生品交易研究中心--从我们精选的来自彭博/路透/CNBC/WSJ等顶级新闻源的资讯流中，寻找属于你的最佳交易机会！+++顶级投行机构宏观/股指/原油/黄金研报和策略！+++经济数据/行业报告深度解读！+++关注+++查看全部资源",,,,,0,0,0,2022-10-13 23:46:00,微博 HTML5 版,,,,2022-10-13
4823169942689146,M9IKSbhzk,5812431528,魅力运城,#运城身边事#【#山西运城报告299例新冠阳性#】据运城发布，国庆假期以来，我市连续发生多起疫情，呈现出多点发生、局部暴发的态势。截至10月9日19时，我市有6个县（市、区）共报告新冠病毒阳性感染者299例，其中盐湖区236例，万荣县50例，绛县3例，芮城县7例，河津市1例，平陆县2例。初步在盐湖区、万荣县划定23个高风险区、63个中风险区，一律实施管控措施。O我市召开疫情防控新闻发布会,,,,"运城身边事,山西运城报告299例新冠阳性",0,5,1,2022-10-10 23:46:00,小米11 Ultra,['https://wx3.sinaimg.cn/large/006lmmXCly1h70mize1hyj30t00fjaat.jpg'],,,2022-10-10
4823169921190950,M9IKQ4ZOS,1406945680,灰锤部落,如果有一天，一个人因为被感染了新冠，而成为一个小区、一个区县，甚至是一个地域的“害群之马”，如过街老鼠一般人人喊打。那么，怕感染的最主要原因则变成是精神恐惧而不是病毒本身，这样为了自己不成为那个被憎恨的对象，人们势必小心谨慎地出行，两点一线，这对防控无疑是非常有利的。但如果真出现了这样的局面，是赢了还是输了呢？如果这是道考试题，我想人人都会给出正确答案。做题大家都是擅长的。事实上，这种低烈度的抱怨、埋怨虽然是少数，但一直还是有的。因感染而成“罪人”，这种情况按理是“谁”都不愿看到的。因此在教化、引导上还是应该警惕、留意发展趋势。该保护隐私的还应该要保护，该关怀的还是要展现温暖。疫情增加了一些社会矛盾，做核酸打架的，抢购打的，医院和患者，社区和居民等等。没有只有利没有弊，把握好度和分水岭很重要。,,,,,0,0,0,2022-10-10 23:46:00,HUAWEI P30,,,,2022-10-10
4823169855131463,M9IKJlwVx,5186856444,成都高新法院,【核酸检测注意事项知多少】#安全知识学起来#今天，你做核酸了吗？核酸检测现已成为出行和日常生活中的“标配”，核酸检测时，除了要保持安全距离外，还有什么细节是需要我们注意的呢？戳视频了解！据新京报~#山西运城报告299例新冠阳性#做好防护，同心抗疫via~湖北消防转给更多人L法治四川的微博视频,,,,"安全知识学起来,山西运城报告299例新冠阳性",1,20,14,2022-10-10 23:46:00,微博视频号,,"http://f.video.weibocdn.com/o0/uhxUlVgalx07Z3xuZwUM01041200dJWj0E010.mp4?label=mp4_hd&template=854x480.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1677538173&ssig=sqtAwSWzA0&KID=unistore,video",,2022-10-10
4823169833897305,M9IKHglRL,3077189012,浪沫湾,贵州省六盘水市水城区、六盘水高新区紧急寻人公告水城区、六盘水高新区广大市民朋友：经排查，有两名新冠肺炎确诊病例密切接触人员曾在六盘水市水城区、六盘水高新区以下时段、地点有活动轨迹，根据疫情防控工作需要，现向广大市民发出紧急寻人通告。请在2022年10月8日7时到11时20分时段，在六盘水南收费站、水城区第十八小学附近、红桥京东物流园、凉都商会大厦门口、石桥公寓、高新区管委会背后大停车场、红桥公安分局服务大厅门口、老殡仪馆、六盘水市车管所、水城区政务服务中心大厅、区政务中心附近的图文广告店、石桥公寓地点活动过的人员，立即向水城区应对疫情联防联控机制综合组、水城区疾控中心，六盘水高新区疫情联防联控机制综合组、六盘水高新区社防组报备，并说明详细停留时间，立即做好个人防护，落实一次核酸检测，并配合做好健康监测等防控措施。对瞒报、谎报造成疫情扩散等严重后果的，将依法追究责任。请广大市民密切关注官方信息发布，不信谣、不传谣、不造谣；切实增强个人防护意识，养成戴口罩、勤洗手、常通风、不聚集、保持安全社交距离等良好卫生习惯；若出现发热、咳嗽、腹泻、乏力等症状，要立即就近到发热门诊就诊，并主动告知近7天活动轨迹和接触史，就医过程中要全程佩戴口罩，避免乘坐公共交通工具。请未接种新冠疫苗的市民要及时进行疫苗接种，尽快建立全民免疫屏障。六盘水市水城区应对新冠肺炎疫情联防联控机制综合组2022年10月9日水城区、六盘水高新区报备电话：水城区疫情联防联控机制综合组0858-8262423水城区疾控中心0858-6700515六盘水高新区疫情联防联控机制综合组0858-6669848六盘水高新区社防组0858-6664201O网页链接,,,,,0,0,0,2022-10-10 23:46:00,人民日报客户端,,,,2022-10-10
4823169712786387,M9IKvbGRJ,5069783327,广州国际美博会一王R19886313139,2023中国(广州)国际美容设备博览会广州美博会2022年第59届广州国际美博会于今天上午9：00在广州国际会展中心隆重开幕啦！本届美博会盛大邀请了全世界的高端美业品牌！广州震澳美容仪器厂家也荣幸受邀参展！接下来就带各位宝宝们去目睹展会现场吧！广州震澳美容仪器的展位在C区15.1H01A，展位空间设计独特，设备齐全，在众多的场馆中脱颖而出。本次展会广州震澳携各种新型美容仪器重磅亮相，以高性能、高颜值、高品质为大众服务，让体验感变得更强！现场气氛十分热烈，赶紧过来看看吧！01震澳展位顾客满满尽管今年新冠疫情影响到了展会，可是展馆内的客户们热情高涨，现场咨询、洽谈、座无虚席，每个角落都能看到工作人员忙碌的身影，他们在和顾客耐心的介绍与讲解，交流不断，服务满满！02为顾客耐心操作仪器专业美导老师为顾客进行贴心操作，体验美容仪器，耐心为客户解释各种仪器问题。03现场人气高涨现场气氛十分热烈，有什么能比现场刷卡买单更快乐呢？这是客户对广州震澳的高度信任和认可！01震澳部分美容仪器展示完整的产品体系、良好的贴心服务和独特的空间展馆设计让广州震澳在本次展会给人一种眼前一亮的感觉，也为现场带来了更好的气氛！如果你还在为发展而考虑，那这次就是一次非常好的机会！不要再为上什么项目愁眉苦脸了！快来美博会看看吧！广州震澳在美博会【展会介绍】美博会始于1989年，历经30多年沉淀，成为我国国内美业展览平台。立足广州，进击上海，跨越北京，占据深圳，2019年美博会实现一年六届，覆盖全产业链，聚集全世界的高端展商、买家和业内专业人士，与国际时尚界接轨，是业内人土实现一站式釆购计划的理想平台，更是我国民族品牌诞生的摇篮、国际品牌的助推器。【为什么选择CIBE？】据实据统计，在过去的56届美博会中，展会三天的现场成交额每年呈上升趋势。能够有这样的成绩，全因有忠实的参展商支持，才能让美博会每届的交易额不断突破。美博会创办30年以来，始终如一地打造民族美业摇篮和展览平台，并且坚持为展商提供更好的服务，使得每一届美博会的参展商稳定率都保持在80%以上。中国国际美博会成立至今已31年，是一个由中国人自主创办的民族品牌诞生的摇篮、国际品牌的助推器，也是一个带动行业循环联动发展的行业平台，代表着中国美容美发化妆品行业的风向标。美博会始终秉承着“包容”、“创新”的企业价值观，围绕“年轻、时尚、移动、跨界”的主旋律，更全面完整地展现“全产业链”（日化线、供应链、专业线、综合板块等），聚集国内外高端展商、买家和业内专业人士，与国际时尚界接轨，是业内人士实现一站式采购计划的理想平台。一、中国进出口商品交易会A区1.1日化及院线代工OEM/ODM2.1日化及院线代工OEM/ODM3.1日化及院线代工OEM/ODM、包材4.1包材 5.1包材、机械设备6.1包材7.1绿色搭建、新型材料8.1中国国际个人护理用品原料、包装机械展览会（IPE）1.2实体微商、社交电商、内容电商、红人电商、跨境电商、电商平台、国潮品牌、优质供应链2.2洗护、头皮养护、个人护理小家电、孕婴童护理、口腔护理、眼部护理3.2日化进出口、个人护理、护肤、面膜、整店输出、单品牌店4.2日化国际展区、进口、彩妆、香水、美妆工具、化妆用品5.2实体微商及社交电商（彩妆、护肤、大健康、保健口服产品）二B区9.1连锁加盟、皮肤管理、肌肤修复、祛斑祛痘，美白淡斑、美容乳霜、精油、专业线面膜及护肤品、消毒用品、身体各部位护理、专业美容配套及服务10.1专业美容综合馆11.1医疗健康12.1养生、温灸艾灸产品、保健产品、健康睡眠产品13.1养生、温灸艾灸产品、保健产品、健康睡眠产9.2高端抗衰老、干细胞、产后修复、月子中心、基因检测、国际品牌10.2专业线国际展团、国际大健康大医美11.2国际品牌（韩港台）韩国展团、香港展团、台湾展团12.2国际大健康大医美、轻医美医美耗材及配套产品、正品联盟美容仪器展区13.2国际品牌（欧美及大洋洲）9.3祛斑祛痘、美白、美容乳霜、专业线面膜及护肤品、精油、脸部护理10.3美容仪器与配套、家用美容护理仪器抗衰老、干细胞、基因检测、健康检测11.3专业美容仪器、检测仪器、美容仪器配套部件与耗材三、中国进出口商品交易会C区14.1纹绣、美牙管理、假发、发饰、美发工具用品及发廊配套15.1纹绣、半永久化妆、培训及配套仪器设备、皮肤管理14.2美甲、美睫、美发15.2美甲及配套、美甲培训、手足护理16.2纹绣、美甲、美睫14.3中国美业技能大赛2023中国(广州)国际美博会（春季展）时间：2023年3月10-12日地点：广交会展馆A、B、C区广州·上海·北京·深圳民族美业摇篮全球展览平台主办单位广东省美容美发化妆品行业协会、广州佳美展览有限公司王先生 参展热线：19886313139（微信同号）网址：O网页链接,,,,,0,0,0,2022-10-10 23:45:00,微博 weibo.com,,,,2022-10-10
4823169711735663,M9IKv7hwz,1194015167,三皮_9527,新冠疫情以来第一次被居家隔离，昨天就屋里卫生打扫了一遍，今天做了一碗蒸面条。原来，时间是可以留出来跟自己对话的东西呀。,,杭州·协安蓝郡,,,0,0,1,2022-10-10 23:45:00,iPhone客户端,['https://wx2.sinaimg.cn/large/472b39bfgy1h70mfk5ubnj22c03401kz.jpg'],,,2022-10-10
4823169703088870,M9IKucXyu,6632207077,IQ_OFFLINE,新冠啊，你带走我吧,,,,,0,0,1,2022-10-10 23:45:00,为小17发疯Android,,,,2022-10-10
4823169699939270,M9IKtFHEO,6443418741,帅哥是个养花人,#山西运城报告299例新冠阳性#好家伙,,,,山西运城报告299例新冠阳性,0,1,5,2022-10-10 23:45:00,,,,,2022-10-10
4823169640171953,M9IKo0IJr,1665973995,拜仁慕尼黑中文网站,【官方】#穆勒#在第三次感染新冠后已归队训练#拜仁训练场#,,,,"穆勒,拜仁训练场",1,1,14,2022-10-10 23:45:00,拜仁慕尼黑超话,['https://wx2.sinaimg.cn/large/634cbeebgy1h70mhpcgu3j20u011ijv0.jpg'],,,2022-10-10
4823169632310118,M9IKn9GXY,6443418741,帅哥是个养花人,#山西运城报告299例新冠阳性#我去？,,,,山西运城报告299例新冠阳性,0,1,0,2022-10-10 23:45:00,,,,,2022-10-10
